9805, -86.96, -139.52, 10.98, -0.04, -0.78
9832, -86.86, -87.72, 11.10, 0.08, -0.71
9860, -86.83, -45.11, 11.06, 0.16, -0.63
9886, -86.82, -7.10, 10.98, 0.04, -0.63
9913, -86.83, -35.49, 11.02, -0.04, -0.59
9939, -86.88, -57.37, 11.10, -0.16, -0.51
9967, -86.95, -78.17, 10.98, -0.04, -0.51
9994, -87.05, -94.00, 10.94, -0.12, -0.43
10020, -86.91, -106.01, 10.63, -0.27, -0.63
10054, -86.70, -120.52, 11.02, -0.04, -0.82
10081, -86.62, -131.62, 10.98, -0.08, -0.67
10108, -86.56, -79.18, 11.10, 0.00, -0.67
10138, -86.49, -34.79, 10.98, 0.04, -0.67
10169, -86.50, -59.73, 10.75, -0.04, -0.59
10196, -86.26, -78.04, 10.98, -0.27, -0.82
10224, -86.10, -93.74, 10.94, -0.24, -0.78
10251, -85.91, -107.08, 10.87, -0.24, -0.82
10278, -85.60, -117.68, 10.79, -0.35, -0.98
10306, -85.43, -125.08, 10.67, -0.43, -0.78
10333, -85.61, -133.55, 10.79, -0.16, -0.55
10369, -85.72, -82.25, 10.87, 0.16, -0.55
10395, -85.87, -40.55, 10.87, 0.24, -0.51
10423, -85.91, -1.87, 10.83, 0.04, -0.63
10449, -86.26, -29.00, 11.02, -0.08, -0.27
10477, -86.47, -50.53, 11.10, -0.16, -0.35
10505, -86.63, -69.15, 11.10, -0.16, -0.39
10531, -87.00, -86.27, 10.98, -0.04, -0.16
10559, -87.32, -40.88, 10.87, 0.00, -0.16
10587, -87.54, -62.66, 10.83, -0.04, -0.20
10613, -87.71, -20.88, 10.90, 0.00, -0.24
10641, -87.58, -42.97, 10.71, -0.24, -0.47
10668, -87.52, -4.20, 10.63, 0.00, -0.51
10701, -88.07, 23.47, 10.90, 0.24, -0.31
10728, -88.20, 49.60, 11.10, 0.08, -0.24
10756, -88.22, 15.32, 11.06, -0.12, -0.31
10782, -88.28, -12.06, 11.14, -0.16, -0.27
10810, -88.37, 22.11, 10.94, 0.00, -0.27
10836, -88.36, 43.99, 10.75, 0.24, -0.27
10864, -88.50, 64.23, 10.79, 0.12, -0.20
10891, -88.56, 73.87, 10.90, 0.27, -0.08
10918, -88.47, 36.40, 10.67, -0.16, -0.39
10945, -88.32, 3.66, 11.06, -0.16, -0.51
10976, -88.50, -13.84, 10.94, -0.20, -0.04
11006, -88.40, -36.04, 10.98, -0.31, -0.39
11047, -88.11, 4.36, 11.06, 0.00, -0.71
11078, -88.35, 28.08, 10.94, 0.16, -0.12
